Result Time,Granularity Period,Object Name,Reliability,"L.Cell.Unavail.Dur.Sys","L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.Used.Avg","L.ChMeas.PRB.UL.Avail","L.ChMeas.PRB.UL.Used.Avg","L.CSFB.PrepAtt","L.CSFB.PrepSucc","L.E-RAB.AbnormRel","L.E-RAB.AbnormRel.MME","L.E-RAB.AttEst","L.E-RAB.NormRel","L.E-RAB.SuccEst","L.HHO.IntereNB.InterFreq.ExecAttOut","L.HHO.IntereNB.InterFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.Succ.ReEst2Src","L.HHO.IntraeNB.InterFreq.ExecAttOut","L.HHO.IntraeNB.InterFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.Succ.ReEst2Src","L.IRATHO.E2G.ExecAttOut","L.IRATHO.E2G.ExecSuccOut","L.IRATHO.E2W.ExecAttOut","L.IRATHO.E2W.ExecSuccOut","L.Paging.S1.Rx","L.RRCRedirection.E2G","L.RRCRedirection.E2G.Coverage","L.RRCRedirection.E2G.CSFB","L.RRCRedirection.E2G.Distance","L.RRCRedirection.E2G.Load","L.RRCRedirection.E2G.Ulquality","L.RRCRedirection.E2W","L.RRCRedirection.E2W.Coverage","L.RRCRedirection.E2W.CSFB","L.RRCRedirection.E2W.Distance","L.RRCRedirection.E2W.Load","L.RRCRedirection.E2W.Ulquality","L.RRC.ConnReq.Att.DelayTol","L.RRC.ConnReq.Att.Emc","L.RRC.ConnReq.Att.HighPri","L.RRC.ConnReq.Att.MoData","L.RRC.ConnReq.Att.MoSig","L.RRC.ConnReq.Att.Mt","L.RRC.ConnReq.Succ.DelayTol","L.RRC.ConnReq.Succ.Emc","L.RRC.ConnReq.Succ.HighPri","L.RRC.ConnReq.Succ.MoData","L.RRC.ConnReq.Succ.MoSig","L.RRC.ConnReq.Succ.Mt","L.S1Sig.ConnEst.Att","L.S1Sig.ConnEst.Succ","L.Thrp.bits.DL","L.Thrp.bits.DL.LastTTI","L.Thrp.bits.UE.UL.LastTTI","L.Thrp.bits.UL","L.Thrp.Time.Cell.DL.HighPrecision","L.Thrp.Time.Cell.UL.HighPrecision","L.Thrp.Time.DL.RmvLastTTI","L.Thrp.Time.UE.UL.RmvLastTTI","L.Traffic.ActiveUser.Avg","L.Traffic.ActiveUser.Max","L.Traffic.User.Avg","L.Traffic.User.Max"
,Minutes,,,s,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,bit,bit,bit,bit,ms,ms,ms,ms,None,None,None,None
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=32, Cell Name=E_JKS428MT1_Masjidgglimo_MT03, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.618,50,5.672,0,0,0,0,571,601,571,3,3,18,18,0,15,15,3,3,0,0,0,0,0,108585,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,250,77,208,0,0,0,250,75,208,533,533,2713522792,552077424,45569784,121642552,117306,88634,78044,45512,0.124,4,4.59,8
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=22, Cell Name=E_JKS428MT1_Masjidgglimo_MT02, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.506,50,5.31,0,0,0,0,483,528,483,1,1,31,31,2,10,10,0,0,0,0,0,0,0,108585,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,242,77,106,0,0,0,242,77,106,425,425,3918887696,480357216,34737784,100126984,79198,75159,43208,46677,0.101,4,2.748,6
2022-11-08 01:00,60,"E_JKS428_Masjidgglimo/Cell:eNodeB Function Name=E_JKS428M41_Masjidgglimo, Local Cell ID=12, Cell Name=E_JKS428MT1_Masjidgglimo_MT01, eNodeB ID=133428, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,5.657,50,12.437,0,0,0,0,1004,1106,1004,43,43,5,5,0,418,418,2,2,0,0,0,0,0,108585,0,0,0,0,0,0,5,5,0,0,0,0,0,0,56,448,42,135,0,0,56,448,42,134,680,680,17654738816,2492317912,258977936,900430176,714937,547139,360980,304175,0.75,6,9.018,14
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=35, Cell Name=T_JKS106TF1_Ciranjang_TF03, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=34, Cell Name=T_JKS106TE1_Ciranjang_TE03, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=33, Cell Name=E_JKS106MR1_Ciranjang_MR03, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.085,50,8.053,0,0,0,0,191,574,191,6,6,179,179,0,78,78,19,19,0,0,0,0,0,37224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,59,28,0,0,0,47,59,28,134,134,2622560880,420360144,93318752,666907904,122569,146196,62335,94408,0.185,4,5.478,13
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=32, Cell Name=E_JKS106MT1_Ciranjang_MT03, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.896,50,6.633,0,0,0,0,414,385,414,6,6,43,43,0,144,144,7,7,0,0,0,0,0,37224,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,210,22,105,0,0,3,210,20,105,338,338,3764271160,272586160,93592544,200317288,237409,165748,127254,53589,0.28,5,5.433,13
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=31, Cell Name=E_JKS106ML1_Ciranjang_ML03, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,7.105,95,9.657,1,1,0,0,1222,1246,1221,14,14,298,298,0,154,154,24,24,0,0,0,0,0,37224,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,763,89,288,0,0,8,762,89,288,1147,1147,6509079352,200748032,857032672,1186118848,408395,332609,308267,189882,0.628,8,10.109,19
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=25, Cell Name=T_JKS106TF1_Ciranjang_TF02, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=24, Cell Name=T_JKS106TE1_Ciranjang_TE02, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=23, Cell Name=E_JKS106MR1_Ciranjang_MR02, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,1.761,50,6.421,0,0,0,0,413,627,412,32,32,15,15,0,46,46,17,17,0,0,0,0,0,37224,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,182,30,145,0,0,0,182,29,145,356,356,521154192,118280240,37525008,90219296,59915,79455,51723,40495,0.174,5,3.571,10
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=22, Cell Name=E_JKS106MT1_Ciranjang_MT02, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.691,50,7.707,0,0,0,0,918,1064,916,5,5,25,25,0,39,39,10,10,0,0,0,0,0,37224,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,415,124,295,0,0,0,406,112,295,813,813,3912406256,1024663112,163503312,342595536,335552,334951,115529,126186,0.414,5,8.101,14
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=21, Cell Name=E_JKS106ML1_Ciranjang_ML02, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,4.076,95,10.121,1,1,0,0,2361,2209,2361,13,13,37,37,0,152,152,26,26,0,0,0,0,0,37224,0,0,0,0,0,0,2,1,1,0,0,0,0,0,6,1351,119,632,0,0,6,1351,119,632,2108,2108,6440042112,2126411904,208683232,409046408,316828,275147,153999,112163,0.5,6,16.028,24
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=15, Cell Name=T_JKS106TF1_Ciranjang_TF01, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=14, Cell Name=T_JKS106TE1_Ciranjang_TE01, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=13, Cell Name=E_JKS106MR1_Ciranjang_MR01, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.233,50,8.053,1,1,0,0,411,770,411,71,71,38,38,0,135,135,101,101,0,0,0,0,0,37224,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,214,35,101,0,0,0,214,35,101,350,350,3086093800,1630907312,529569208,1245452600,277426,285162,48224,141401,0.385,6,6.082,14
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=12, Cell Name=E_JKS106MT1_Ciranjang_MT01, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,2.545,50,6.677,0,0,0,0,761,837,761,7,7,25,25,0,94,94,22,22,0,0,0,0,0,37224,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,336,68,248,0,0,0,336,68,248,652,652,1738235488,831807680,146690952,286091224,284435,232943,32669,58374,0.303,5,4.592,10
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=11, Cell Name=E_JKS106ML1_Ciranjang_ML01, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,9.407,95,16.147,1,1,0,0,3751,3363,3748,53,53,299,298,0,381,381,156,156,0,0,0,0,0,37224,0,0,0,0,0,0,3,2,1,0,0,0,0,0,5,1701,505,1093,0,0,5,1701,505,1092,3303,3303,12907607944,5717714056,1264985912,2767105320,849539,766327,301717,461658,1.206,8,23.952,35
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=65, Cell Name=T_JKS106TF1_Ciranjang_TF06, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=55, Cell Name=T_JKS106TF1_Ciranjang_TF05, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=45, Cell Name=T_JKS106TF1_Ciranjang_TF04, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=64, Cell Name=T_JKS106TE1_Ciranjang_TE06, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=54, Cell Name=T_JKS106TE1_Ciranjang_TE05, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=44, Cell Name=T_JKS106TE1_Ciranjang_TE04, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=61, Cell Name=E_JKS106SL1_Ciranjang_SL03, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,4.709,95,8.321,1,1,0,0,1497,1376,1496,39,39,65,65,0,129,129,80,80,0,0,0,0,0,37224,0,0,0,0,0,0,4,3,1,0,0,0,0,0,2,741,90,373,0,0,2,741,90,372,1205,1205,5132535328,1578905136,130266280,341593856,215400,204666,132146,123173,0.318,5,10.39,19
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=32, Cell Name=E_PLR001MT1_Panenmas-TBG_MT03, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,8.445,50,13.754,0,0,0,0,284,878,284,9,9,135,133,3,16,16,67,67,0,0,0,0,0,187893,22,22,0,0,0,0,0,0,0,0,0,0,0,0,4,104,196,63,0,0,3,104,191,63,361,361,7234079160,314510696,251203008,1239857176,882979,593047,912916,414178,0.842,7,12.406,20
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=22, Cell Name=E_PLR001MT1_Panenmas-TBG_MT02, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,14.245,50,9.598,0,0,0,0,472,1199,472,5,5,79,76,1,146,146,84,84,0,0,0,0,0,187893,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,163,150,223,0,0,0,163,145,223,531,531,7239574048,89666080,155639256,414563120,993665,243627,1529202,130579,0.729,8,15.938,25
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=12, Cell Name=E_PLR001MT1_Panenmas-TBG_MT01, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,17.498,50,11.855,0,0,3,0,752,1191,740,8,8,439,434,8,167,167,24,24,0,0,0,0,0,187893,100,100,0,0,0,0,8,8,0,0,0,0,0,0,0,352,423,167,0,0,0,349,375,166,890,890,4403712832,118564616,122944576,365953904,1161199,431102,2048607,272623,1.316,10,15.21,24
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=31, Cell Name=E_PLR001ML1_Panenmas-TBG_ML03, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,5.917,95,8.713,0,0,0,0,260,583,257,1,1,81,81,0,32,32,3,3,0,0,0,0,0,187892,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,171,26,63,0,0,0,171,26,61,258,258,3931933664,425281144,168532040,409525184,330238,215910,165198,112395,0.33,6,11.363,19
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=21, Cell Name=E_PLR001ML1_Panenmas-TBG_ML02, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,5.945,95,7.848,0,0,0,0,216,870,215,0,0,9,9,0,110,110,8,8,0,0,0,0,0,187893,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,63,0,0,0,92,42,63,197,197,6572686176,3744925384,85805992,189081272,238140,173872,74288,66025,0.193,4,8.547,15
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=11, Cell Name=E_PLR001ML1_Panenmas-TBG_ML01, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,7.003,95,10.904,0,0,0,0,681,1165,679,2,2,29,29,0,95,95,2,2,0,0,0,0,0,187889,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,298,82,246,0,0,0,295,82,246,623,623,10118390944,1919388240,385493680,782942680,434160,418537,199680,233950,0.524,6,15.925,27
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=33, Cell Name=E_PLR001MR1_Panenmas-TBG_MR03, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,9.818,75,10.472,0,0,0,0,2189,1423,2189,12,12,54,53,0,679,679,19,19,0,0,0,0,0,187893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1035,269,838,0,0,0,1035,269,838,2142,2142,13434379400,1090503176,212073136,581889928,490867,333857,447484,197076,0.528,6,13.604,22
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=23, Cell Name=E_PLR001MR1_Panenmas-TBG_MR02, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,6.067,75,9.651,2,2,1,0,3057,1792,3057,1,1,45,45,0,1015,1015,92,92,0,0,0,0,0,187893,10,8,2,0,0,0,0,0,0,0,0,0,0,0,6,1447,299,1149,0,0,6,1447,299,1149,2901,2901,5673458256,842298624,396542488,994175984,318599,298278,217534,147951,0.515,6,16.02,26
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=13, Cell Name=E_PLR001MR1_Panenmas-TBG_MR01, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,0,75,11.188,75,11.967,1,1,0,0,3820,2815,3818,61,61,46,45,1,836,836,96,96,0,0,0,0,0,187931,11,10,1,0,0,0,0,0,0,0,0,0,0,0,10,1690,530,1583,0,0,10,1690,529,1583,3812,3812,18209979608,1927466600,641664712,1204926704,707559,640103,483634,323611,0.845,8,28.203,42
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=31, Cell Name=E_JKS659HL1_TarakanitaBTSH-STP_HL03, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,1.484,95,4.864,1,1,0,0,63,178,63,2,2,13,13,0,0,0,40,40,0,0,0,0,0,35324,0,0,0,0,0,0,2,1,1,0,0,0,0,0,9,22,15,17,0,0,2,22,15,17,56,56,1569074528,240813608,31330768,83498224,40330,29139,24743,14639,0.056,3,1.126,8
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=21, Cell Name=E_JKS659HL1_TarakanitaBTSH-STP_HL02, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,1.675,95,6.463,0,0,0,0,347,465,346,16,16,22,22,0,14,14,155,155,1,0,0,0,0,35323,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,165,59,70,0,0,0,165,59,70,294,294,1846892296,436009160,86898808,802944312,81649,85347,23438,49244,0.135,4,3.462,10
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=11, Cell Name=E_JKS659HL1_TarakanitaBTSH-STP_HL01, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,1.848,95,5.85,0,0,0,0,403,473,403,3,3,167,167,0,2,2,22,22,0,0,0,0,0,35322,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,167,37,88,0,0,2,167,29,88,286,286,2628305112,906632560,126490952,234070896,96764,93813,29176,45566,0.145,4,5.294,11
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=35, Cell Name=E_JKS659HF1_TarakanitaBTSH-STP_HF03, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,2.407,100,12.184,0,0,0,0,335,286,335,0,0,5,5,0,1,1,28,28,0,0,0,0,0,35324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,131,14,93,0,0,49,131,14,93,287,287,2123253112,373379248,53044776,93760504,50495,37987,39032,14017,0.063,3,2.318,6
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=25, Cell Name=E_JKS659HF1_TarakanitaBTSH-STP_HF02, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,2.657,100,15.987,0,0,0,0,1049,853,1049,1,1,16,16,0,3,3,28,28,0,0,0,0,0,35324,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,541,78,263,0,0,3,539,78,262,882,882,1516936768,199973776,51696936,133769168,60751,47539,45131,21724,0.111,4,4.849,11
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=15, Cell Name=T_JKS659HF1_TarakanitaBTSH-STP_HF01, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=34, Cell Name=E_JKS659HE1_TarakanitaBTSH-STP_HE03, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,1.449,100,13.738,1,1,0,0,608,405,608,0,0,1,1,0,4,4,35,35,0,0,0,0,0,35324,0,0,0,0,0,0,8,7,1,0,0,0,0,0,15,268,36,242,0,0,15,268,36,242,561,561,526939600,200096672,89791824,143584184,27679,38620,7249,20523,0.083,5,2.512,10
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=24, Cell Name=E_JKS659HE1_TarakanitaBTSH-STP_HE02, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,2.204,100,31.86,0,0,0,0,1040,831,1040,0,0,25,25,0,6,6,27,27,0,0,0,0,0,35324,0,0,0,0,0,0,8,8,0,0,0,0,0,0,16,743,134,195,0,0,16,743,134,195,1088,1088,1054240200,363299384,31024288,2204243992,170537,165328,17583,168585,0.309,5,5.451,13
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=14, Cell Name=T_JKS659HE1_TarakanitaBTSH-STP_HE01, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
